IoU,Accuracy,Precision,Recall,F1
0.7535982694053344,0.820892333984375,0.7535982694053344,0.820892333984375,0.785807220350381
0.6152861737650135,0.7418212890625,0.6152861737650135,0.7418212890625,0.6726547382087569
0.7273510370570452,0.7990875244140625,0.7273510370570452,0.7990875244140625,0.7615336172086301
0.7407994150692827,0.81243896484375,0.7407994150692827,0.81243896484375,0.7749670851803725
0.5467870565481178,0.7214202880859375,0.5467870565481178,0.7214202880859375,0.622080099954678
0.7115919749152686,0.7680816650390625,0.7115919749152686,0.7680816650390625,0.7387585129085944
0.6264219447423333,0.741363525390625,0.6264219447423333,0.741363525390625,0.6790631886023529
0.6677796705153402,0.7413787841796875,0.6677796705153402,0.7413787841796875,0.7026572186783929
0.7398845901110845,0.8068389892578125,0.7398845901110845,0.8068389892578125,0.7719126323738292
0.6018184225870542,0.691650390625,0.6018184225870542,0.691650390625,0.6436149721058899
0.7373901396785465,0.8131866455078125,0.7373901396785465,0.8131866455078125,0.7734358205855199
0.6740082234222082,0.7423248291015625,0.6740082234222082,0.7423248291015625,0.706518905808761
0.6637921501876499,0.736663818359375,0.6637921501876499,0.736663818359375,0.6983320731769146
0.5525752147381175,0.67816162109375,0.5525752147381175,0.67816162109375,0.608960896420625
0.6021075914095025,0.7356719970703125,0.6021075914095025,0.7356719970703125,0.6622222345712041
0.7143141681383017,0.7724609375,0.7148099659462446,0.7724609375,0.7425180915591499
0.5931199565229908,0.6722412109375,0.5931199565229908,0.6722412109375,0.6302069133422528
0.5781267251704026,0.6760101318359375,0.5781267251704026,0.6760101318359375,0.6232486056317966
0.7274695894277795,0.8281097412109375,0.7274695894277795,0.8281097412109375,0.7745341450281567
0.694255396081836,0.7614898681640625,0.694255396081836,0.7614898681640625,0.7263199998227792
0.6820705678717892,0.77880859375,0.6820705678717892,0.77880859375,0.7272366308692908
0.6968526416529485,0.7701263427734375,0.6968526416529485,0.7701263427734375,0.731659528957791
